career,campus,code,eftsl,title,band_id,credit
Undergraduate,City Campus,BIOL2362,0.125,Applied Microbiology,2,12
Undergraduate,City Campus,ECON1092,0.125,Applied Microeconomics,3A,12
Undergraduate,City Campus,OHTH1156,0.125,Applied Nutrition,2,12
Undergraduate,City Campus,OHTH2148,0.125,Applied Nutrition (AD),2,12
Undergraduate,City Campus,PHYS2126,0.125,Applied Physics,2,12
Undergraduate,City Campus,VART3501,0.125,Applied Print Discourse,1,12
Undergraduate,City Campus,OMGT2251,0.125,Applied Property Development,3A,12
Undergraduate,City Campus,BESC1408,0.125,Applied Psychology Topics,1,12
Undergraduate,City Campus,MKTG1456,0.125,Applied Public Relations Research: Insights to Action,3A,12
Undergraduate,City Campus,ONPS2320,0.125,Applied Science 1 - Physics and Chemistry,2,12
Undergraduate,City Campus,ONPS2321,0.125,Applied Science 2 - Physics and Chemistry,2,12
Undergraduate,City Campus,MIET2421,0.125,Applied Thermodynamics,2,12
Undergraduate,City Campus,OMGT2238,0.125,Applied Valuation,3A,12
Undergraduate,City Campus,OTED1095,0.125,Approved Applied Science Elective,P1,12
Undergraduate,City Campus,OTED1096,0.125,Approved Applied Science Elective,P1,12
Undergraduate,City Campus,OTED1098,0.125,Approved Applied Science Elective,P1,12
Undergraduate,City Campus,OTED1097,0.125,Approved Applied Science Elective,P1,12
Undergraduate,City Campus,CIVE1097,0.5,Approved Exchange Project,2,48
Undergraduate,City Campus,SOCU1111,0,Approved External Study 1a,1,0
Undergraduate,City Campus,SOCU1113,0,Approved External Study 1b,1,0
Undergraduate,City Campus,SOCU1115,0,Approved External Study 2a,1,0
Undergraduate,City Campus,SOCU1116,0,Approved External Study 2b,1,0
Undergraduate,City Campus,SOCU1118,0,Approved External Study 3a,1,0
Undergraduate,City Campus,SOCU1119,0,Approved External Study 3b,1,0
Undergraduate,City Campus,INTE2477,0.375,Approved Industry Experience*,2,36
Undergraduate,City Campus,INTE2376,0.375,Approved Industry Experience 1*,2,36
Undergraduate,City Campus,INTE2377,0.375,Approved Industry Experience 2*,2,36
Undergraduate,City Campus,AICT1001,1,Approved Internal Credit Transfer 1,1,96
Undergraduate,City Campus,AICT1002,1,Approved Internal Credit Transfer 2,1,96
Undergraduate,City Campus,AICT1003,1,Approved Internal Credit Transfer 3,1,96
Undergraduate,City Campus,AICT1004,1,Approved Internal Credit Transfer 4,1,96
Undergraduate,City Campus,AICT1005,1,Approved Internal Credit Transfer 5,1,96
Undergraduate,City Campus,EXTL1097,0.125,Approved International Study Abroad 1,1,12
Undergraduate,City Campus,EXTL1100,0.125,Approved International Study Abroad 2,1,12
Undergraduate,City Campus,EXTL1103,0.125,Approved International Study Abroad 3,1,12
Undergraduate,City Campus,EXTL1106,0.125,Approved International Study Abroad 4,1,12
Undergraduate,City Campus,EXTL1109,0.125,Approved International Study Abroad 5,1,12
Undergraduate,City Campus,EXTL1112,0.125,Approved International Study Abroad 6,1,12
Undergraduate,City Campus,EXTL1115,0.125,Approved International Study Abroad 7,1,12
Undergraduate,City Campus,EXTL1118,0.125,Approved International Study Abroad 8,1,12
Undergraduate,City Campus,EXTL1781,0.375,Approved Studies 10 (36cp),1,36
Undergraduate,City Campus,EXTL1784,0.5,Approved Studies 11 (48cp),1,48
Undergraduate,City Campus,EXTL1787,0.625,Approved Studies 12 (60cp),1,60
Undergraduate,City Campus,EXTL1790,0.75,Approved Studies 13 (72cp),1,72
Undergraduate,City Campus,EXTL1793,0.875,Approved Studies 14 (84cp),1,84
Undergraduate,City Campus,EXTL1796,1,Approved Studies 15 (96cp),1,96
Undergraduate,City Campus,EXTL1778,0.25,Approved Studies 9 (24cp),1,24
Undergraduate,City Campus,SOCU1131,0,Approved Study 3 Hr/Wk,1,0
Undergraduate,City Campus,SOCU1129,0,Approved Study 3 Hr/Wk,1,0
Undergraduate,City Campus,SOCU1127,0,Approved Study 3 Hr/Wk,1,0
Undergraduate,City Campus,SOCU1133,0,Approved Study 3 Hr/Wk,1,0
Undergraduate,City Campus,JUST2326,0.125,Arbitration,1,12
Undergraduate,City Campus,COMM2465,0.125,Archetypes and Imagery in Storytelling,1,12
Undergraduate,City Campus,VART3005,0.125,Architectural Ceramics,1,12
Undergraduate,City Campus,ARCH1035,0.125,Architecture Communications 2,2,12
Undergraduate,City Campus,ARCH1329,0.125,Architecture Communications 3,2,12
Undergraduate,City Campus,ARCH1491,0.125,Architecture Design Elective 1,2,12
Undergraduate,City Campus,ARCH1040,0.125,Architecture Design Elective 1,2,12
Undergraduate,City Campus,ARCH1492,0.125,Architecture Design Elective 2,2,12
Undergraduate,City Campus,ARCH1041,0.125,Architecture Design Elective 2,2,12
Undergraduate,City Campus,ARCH1001,0.25,Architecture Design Studio 2,2,24
Undergraduate,City Campus,ARCH1002,0.25,Architecture Design Studio 3,2,24
Undergraduate,City Campus,ARCH1003,0.25,Architecture Design Studio 4,2,24
Undergraduate,City Campus,ARCH1004,0.25,Architecture Design Studio 5,2,24
Undergraduate,City Campus,ARCH1006,0.25,Architecture Design Studio 6,2,24
Undergraduate,City Campus,ARCH1010,0.25,Architecture Design Studio 8,2,24
Undergraduate,City Campus,ARCH1000,0.25,Architecture Design and Communication,2,24
Undergraduate,City Campus,ARCH1023,0.125,Architecture History Introduction,2,12
Undergraduate,City Campus,ARCH1036,0.125,Architecture Portfolio and Communications,2,12
Undergraduate,City Campus,ARCH1013,0.125,Architecture Technology 1,2,12
Undergraduate,City Campus,ARCH1015,0.125,Architecture Technology 2,2,12
Undergraduate,City Campus,ARCH1014,0.125,Architecture Technology 3,2,12
Undergraduate,City Campus,ARCH1016,0.125,Architecture Technology 4,2,12
Undergraduate,City Campus,HUSO2399,0.125,Art 1: History+Theory+Cultures,1,12
Undergraduate,City Campus,HUSO2401,0.125,Art 2: History+Theory+Cultures,1,12
Undergraduate,City Campus,HUSO2403,0.125,Art 3: History+Theory+Cultures,1,12
Undergraduate,City Campus,HUSO2405,0.125,Art 4: History+Theory+Cultures,1,12
Undergraduate,City Campus,VART2964,0.125,Art After Videogames,1,12
Undergraduate,City Campus,GRAP2315,0.125,Art Direction,1,12
Undergraduate,City Campus,VART3654,0.125,Art Enterprise Workshop,1,12
Undergraduate,City Campus,HUSO1072,0.125,Art Global Intensive 1,1,12
Undergraduate,City Campus,VART3668,0.125,Art Global Intensive 2,1,12
Undergraduate,City Campus,HUSO2186,0.125,Art History and Theory 1,1,12
Undergraduate,City Campus,HUSO2213,0.125,Art History and Theory 2,1,12
Undergraduate,City Campus,VART3483,0.125,Art Online,1,12
Undergraduate,City Campus,VART3669,0.25,Art Studio Intensive,1,24
Undergraduate,City Campus,HUSO2309,0.125,Art and Global Cities,1,12
Undergraduate,City Campus,VART3511,0.125,Art and Photography,1,12
Undergraduate,City Campus,HUSO2245,0.125,Art and Psychoanalysis,1,12
Undergraduate,City Campus,VART3495,0.125,Art of Place,1,12
Undergraduate,City Campus,HUSO2322,0.125,"Art, Music and the Brain",1,12
Undergraduate,City Campus,HUSO2248,0.125,"Art, Politics and Environment",1,12
Undergraduate,City Campus,HUSO2323,0.125,"Art, Science and Modernity",1,12
Undergraduate,City Campus,VART3453,0.125,Articulation and Practice Project,1,12
Undergraduate,City Campus,COSC1127,0.125,Artificial Intelligence,2,12
Undergraduate,City Campus,COSC2269,0.125,Artificial Intelligence Concepts and Applications,2,12
Undergraduate,City Campus,VART3480,0.125,Artists' Books,1,12
Undergraduate,City Campus,COMM1035,0.125,Asian Cinemas,1,12
Undergraduate,City Campus,HUSO1081,0.125,Asian Economic Development,1,12
Undergraduate,City Campus,JUST2305,0.125,Assess and Manage Risk in Criminal Justice,1,12
Undergraduate,City Campus,TCHE2232,0.125,Assessment and Workplace Training,P1,12
Undergraduate,City Campus,OMGT1130,0.125,Asset Management,3A,12
Undergraduate,City Campus,PHYS2086,0.125,Astronomy and Black Holes,2,12
Undergraduate,City Campus,PHYS2067,0.125,Astrophysics and Cosmology,2,12
Undergraduate,City Campus,GRAP2570,0.125,Atelier,2,12
Undergraduate,City Campus,EEET1412,0.125,Audio Engineering,2,12
Undergraduate,City Campus,COMM1241,0.125,Audio Technology 1a,1,12
Undergraduate,City Campus,COMM2427,0.125,Audio Technology 1b,1,12
Undergraduate,City Campus,ACCT1056,0.125,Auditing 1,3A,12
Undergraduate,City Campus,ARCH1024,0.125,Australian Architecture,2,12
Undergraduate,City Campus,COMM1033,0.125,Australian Cinema,1,12
Undergraduate,City Campus,HUSO1207,0.125,Australian Society in a Global Context,1,12
Undergraduate,City Campus,COMM1032,0.125,Authorship and Narrative in the Cinema,1,12
Undergraduate,City Campus,CIVE1212,0.125,AutoCAD for Civil Engineers,2,12
Undergraduate,City Campus,EEET2285,0.125,Automation Concepts,2,12
Undergraduate,City Campus,AERO2389,0.125,Aviation Commercial Revenue Development,2,12
Undergraduate,City Campus,AERO2381,0.125,Aviation Industry Environment,2,12
Undergraduate,City Campus,AERO2471,0.125,Aviation Industry Environment,2,12
Undergraduate,City Campus,AERO2431,0.125,Aviation Industry Project,2,12
Undergraduate,City Campus,MATH2314,0.125,Aviation Mathematics,2,12
Undergraduate,City Campus,AERO2582,0.125,Aviation Professional Experience,2,12
Undergraduate,City Campus,AERO2407,0.125,Aviation Project Management,2,12
Undergraduate,City Campus,AERO2472,0.125,Aviation Quality Systems,2,12
Undergraduate,City Campus,AERO2380,0.125,Aviation Quality Systems,2,12
Undergraduate,City Campus,AERO2384,0.125,Aviation Safety and Security Systems,2,12
Undergraduate,City Campus,AERO2408,0.125,Aviation Strategy in the Global Context,2,12
Undergraduate,City Campus,MKTG1065,0.125,B2B Marketing,3A,12
Undergraduate,City Campus,ECON1066,0.125,Basic Econometrics,3A,12
Undergraduate,City Campus,MATH2201,0.125,Basic Statistical Methodologies,2,12
Undergraduate,City Campus,ECON1339,0.125,Behavioural Business,3A,12
Undergraduate,City Campus,ECON1338,0.125,Behavioural Organisational Design,3A,12
Undergraduate,City Campus,COSC2632,0.125,Big Data Management,2,12
Undergraduate,City Campus,COSC2633,0.125,Big Data Processing,2,12
Undergraduate,City Campus,BIOL2363,0.125,Biochemical Principles,2,12
Undergraduate,City Campus,BIOL2364,0.125,Biochemistry,2,12
Undergraduate,City Campus,EEET2160,0.125,Bioelectromagnetism,2,12
Undergraduate,City Campus,BIOL2254,0.125,Bioinformatics,2,12
Undergraduate,City Campus,BIOL2367,0.125,Bioinformatics (AD),2,12
Undergraduate,City Campus,BIOL2260,0.125,Biological Chemistry,2,12
Undergraduate,City Campus,BIOL2365,0.125,Biological Principles,2,12
Undergraduate,City Campus,BESC1190,0.125,Biological Psychology,1,12
Undergraduate,City Campus,BIOL1010,0.125,Biology,2,12
Undergraduate,City Campus,BIOL2375,0.125,Biology of the Cell,2,12
Undergraduate,City Campus,MIET2460,0.125,Biomaterials,2,12
Undergraduate,City Campus,MIET2377,0.125,Biomechanics,2,12
Undergraduate,City Campus,MIET2461,0.125,Biomedical Computer Aided Design,2,12
Undergraduate,City Campus,OENG1103,0.125,Biomedical Engineering Design 4A,2,12
Undergraduate,City Campus,OENG1104,0.125,Biomedical Engineering Design 4B,2,12
Undergraduate,City Campus,OENG1101,0.125,Biomedical Engineering Design and Practice 1,2,12
Undergraduate,City Campus,OENG1102,0.125,Biomedical Engineering Design and Practice 2,2,12
Undergraduate,City Campus,EEET1414,0.125,Biomedical Instrumentation,2,12
Undergraduate,City Campus,EEET1417,0.125,Biomedical Signal Analysis,2,12
Undergraduate,City Campus,OENG1105,0.125,Biomedical Signal and Image Processing,2,12
Undergraduate,City Campus,PHYS2106,0.125,Biomedical and Forensic Photography,2,12
Undergraduate,City Campus,EEET2238,0.125,Biosignal Processing and Computing,2,12
Undergraduate,City Campus,ISYS3408,0.125,Block Chain for Business,2,12
Undergraduate,City Campus,INTE2554,0.125,Blockchain Applications and Smart Contracts,2,12
Undergraduate,City Campus,JUST2300,0.125,Border Security,1,12
Undergraduate,City Campus,COMM2220,0.125,Broadcast Media,1,12
Undergraduate,City Campus,COSC2625,0.125,Building IT Systems,2,12
Undergraduate,City Campus,OENG1191,0.125,Building Information Modelling,2,12
Undergraduate,City Campus,BUIL1237,0.125,Building Measurement and Estimating,2,12
Undergraduate,City Campus,BUIL1239,0.125,Building Science,2,12
Undergraduate,City Campus,BUIL1317,0.125,Building Science: Practical Study in China,2,12
Undergraduate,City Campus,BUIL1128,0.125,Building Services,2,12
Undergraduate,City Campus,COMM2456,0.125,Building a Strong Narrative,1,12
Undergraduate,City Campus,ACCT1022,0.125,Business Advisory Services,3A,12
Undergraduate,City Campus,ISYS1039,0.125,Business Analysis and Impact Management,2,12
Undergraduate,City Campus,BUSM2239,0.125,Business Background,3A,12
Undergraduate,City Campus,BUSM4060,0.125,Business Case Study,3A,12
Undergraduate,City Campus,BUSM3316,0.125,Business Communications,3A,12
Undergraduate,City Campus,ISYS3314,0.125,Business Computing,2,12
Undergraduate,City Campus,ISYS2427,0.125,Business Computing,2,12
Undergraduate,City Campus,ISYS2060,0.125,Business Computing 2,2,12
Undergraduate,City Campus,ISYS2421,0.125,Business Data Management and Analytics,2,12
Undergraduate,City Campus,MKTG1086,0.125,Business Ethics,3A,12
Undergraduate,City Campus,BAFI1008,0.125,Business Finance,3A,12
Undergraduate,City Campus,ECON1069,0.125,Business Forecasting Methods,3A,12
Undergraduate,City Campus,ISYS2380,0.25,Business Globalisation: A Study Abroad - Canada,2,24
Undergraduate,City Campus,ISYS2382,0.25,Business Globalisation: A Study Abroad China,2,24
Undergraduate,City Campus,ISYS2372,0.25,Business Globalisation: A Study Abroad USA,2,24
Undergraduate,City Campus,ISYS2384,0.25,Business Globalisation: A Study Abroad Vietnam,2,24
Undergraduate,City Campus,OMGT2155,0.125,Business IT and Supply Chain,3A,12
Undergraduate,City Campus,ISYS2056,0.125,Business Information Systems,2,12
Undergraduate,City Campus,ISYS2388,0.125,Business Information Systems Capstone Project,2,12
Undergraduate,City Campus,INTE2043,0.125,Business Information Technology,2,12
Undergraduate,City Campus,BUSM4471,0.125,Business Internship 1,3A,12
Undergraduate,City Campus,BUSM4608,0.25,Business Internship 2,3A,24
Undergraduate,City Campus,BUSM4671,0.5,Business Internship 4,3A,48
Undergraduate,City Campus,BUSM2342,0.125,Business Planning,3A,12
Undergraduate,City Campus,OMGT1000,0.125,Business Research Methods,3A,12
Undergraduate,City Campus,BUSM4599,0.125,Business Skills for Start Ups,3A,12
Undergraduate,City Campus,BUSM3322,0.125,Business Skills for the Creative Industries,3A,12
Undergraduate,City Campus,ISYS2067,0.125,Business Solutions Using Spreadsheet Models,2,12
Undergraduate,City Campus,ECON1274,0.125,Business Statistics,3A,12
Undergraduate,City Campus,ECON1248,0.125,Business Statistics,3A,12
Undergraduate,City Campus,ECON1030,0.125,Business Statistics 1,3A,12
Undergraduate,City Campus,LAW2488,0.125,Business and Corporate Law,3,12
Undergraduate,City Campus,BUSM1142,0.125,Business and Government,3A,12
Undergraduate,City Campus,BUSM4084,0.125,Business and Government in the Global Context,3A,12
Undergraduate,City Campus,MKTG1050,0.125,Buyer Behaviour,3A,12
Undergraduate,City Campus,MKTG1339,0.125,Buyer Behaviour,3A,12
Undergraduate,City Campus,GRAP1050,0.125,CAID to CAM,2,12
Undergraduate,City Campus,GEOM2101,0.125,Cadastral Surveying 1,2,12
Undergraduate,City Campus,GEOM2102,0.125,Cadastral Surveying 2,2,12
Undergraduate,City Campus,MATH1142,0.125,Calculus and Analysis 1,2,12
Undergraduate,City Campus,MATH1144,0.125,Calculus and Analysis 2,2,12
Undergraduate,City Campus,GRAP2313,0.125,Campaigns,1,12
Undergraduate,City Campus,VART3505,0.125,"Capture, Translate and Synthesise",1,12
Undergraduate,City Campus,ONPS2141,0.125,Carbohydrates in Food Science,2,12
Undergraduate,City Campus,MIET2379,0.125,Cardiovascular Engineering,2,12
Undergraduate,City Campus,SOCU2089,0.125,Careers That Work,1,12
Undergraduate,City Campus,GEOM2077,0.125,Cartography 1,2,12
Undergraduate,City Campus,GEOM2079,0.125,Cartography 2,2,12
Undergraduate,City Campus,GEOM2081,0.125,Cartography 3,2,12
Undergraduate,City Campus,GEOM2070,0.125,Cartography and Visualisation,2,12
Undergraduate,City Campus,SOCU2114,0.125,Case Management Practice,1,12
Undergraduate,City Campus,INTE2549,0.125,Case Studies in Cyber Security,2,12
Undergraduate,City Campus,HWSS1135,0.125,Casework and Advocacy,1,12
Undergraduate,City Campus,VART3471,0.125,Casting,1,12
Undergraduate,City Campus,ARCH1299,0.125,Catchment Management and Planning,2,12
Undergraduate,City Campus,CIVE1145,0.125,Catchment Water Management,2,12
Undergraduate,City Campus,ONPS2427,0.125,Cell Biology and Tissue Culture,2,12
Undergraduate,City Campus,BIOL2146,0.125,Cell Structure and Function,2,12
Undergraduate,City Campus,BIOL2264,0.125,Cell and Tissue Culture,2,12
Undergraduate,City Campus,VART3514,0.125,Ceramic Fundamentals,1,12
Undergraduate,City Campus,ENVI1126,0.125,Challenges in Sustainability,2,12
Undergraduate,City Campus,PROC2121,0.125,Chemical Engineering Computer Design,2,12
Undergraduate,City Campus,PROC2126,0.125,Chemical Engineering Design Project 1,2,12
Undergraduate,City Campus,PROC2127,0.125,Chemical Engineering Design Project 2,2,12
Undergraduate,City Campus,PROC2077,0.125,Chemical Engineering Fundamentals,2,12
Undergraduate,City Campus,PROC2087,0.125,Chemical Engineering Specialisation,2,12
Undergraduate,City Campus,PUBH1099,0.125,Chemical and Fire Safety,2,12
Undergraduate,City Campus,CHEM1256,0.125,Chemistry,2,12
Undergraduate,City Campus,CHEM1041,0.125,Chemistry Laboratory 2A,2,12
Undergraduate,City Campus,CHEM1042,0.125,Chemistry Laboratory 2B,2,12
Undergraduate,City Campus,CHEM1069,0.125,Chemistry Laboratory 3,2,12
Undergraduate,City Campus,CHEM1242,0.125,Chemistry Principles,2,12
Undergraduate,City Campus,CHEM1039,0.125,Chemistry Theory 2A,2,12
Undergraduate,City Campus,CHEM1040,0.125,Chemistry Theory 2B,2,12
Undergraduate,City Campus,CHEM1067,0.125,Chemistry Theory 3A,2,12
Undergraduate,City Campus,CHEM1068,0.125,Chemistry Theory 3B,2,12
Undergraduate,City Campus,CHEM1239,0.125,Chemistry for Life Sciences,2,12
Undergraduate,City Campus,ONPS2188,0.125,Chemistry of Drugs and Toxins,2,12
Undergraduate,City Campus,CHEM1030,0.125,Chemistry of Materials 1,2,12
Undergraduate,City Campus,CHEM1031,0.125,Chemistry of Materials 2,2,12
Undergraduate,City Campus,OENG1113,0.125,China's Environmental Challenges,2,12
Undergraduate,City Campus,LANG1068,0.125,Chinese 1,1,12
Undergraduate,City Campus,LANG1270,0.375,Chinese 1 (Intensive),1,36
Undergraduate,City Campus,LANG1069,0.125,Chinese 2,1,12
Undergraduate,City Campus,LANG1271,0.375,Chinese 2 (Intensive),1,36
Undergraduate,City Campus,LANG1070,0.125,Chinese 3,1,12
Undergraduate,City Campus,LANG1071,0.125,Chinese 4,1,12
Undergraduate,City Campus,LANG1072,0.125,Chinese 5,1,12
Undergraduate,City Campus,LANG1073,0.125,Chinese 6,1,12
Undergraduate,City Campus,LANG1245,0.125,Chinese Language and Society,1,12
Undergraduate,City Campus,LANG1247,0.125,Chinese Language in Context,1,12
Undergraduate,City Campus,LANG1266,0.125,Chinese for Professional Communication,1,12
Undergraduate,City Campus,LANG1267,0.125,Chinese through Drama,1,12
Undergraduate,City Campus,PUBH1390,0.125,Chronic Disease in Australia,2,12
Undergraduate,City Campus,EEET1415,0.125,Circuit and System Simulation,2,12
Undergraduate,City Campus,EEET1468,0.125,Circuit and System Simulation (PG),2,12
Undergraduate,City Campus,GRAP2851,0.125,Circular Fashion Design Thinking,1,12
Undergraduate,City Campus,POLI1013,0.125,Citizenship for the New Century,1,12
Undergraduate,City Campus,JUST2315,0.125,Civil Obligations,1,12
Undergraduate,City Campus,SOCU2094,0.125,Civil Procedure,1,12
Undergraduate,City Campus,LAW2490,0.125,Civil Procedure and Dispute Resolution,3,12
Undergraduate,City Campus,LAW2556,0.125,Civil and Criminal Issues in the Digital World,3,12
Undergraduate,City Campus,PHYS2178,0.125,Classical & Quantum Mechanics,2,12
Undergraduate,City Campus,ENVI1062,0.125,Client Based Research (Environment),2,12
Undergraduate,City Campus,COMM2333,0.125,Client Management,1,12
Undergraduate,City Campus,COMM2137,0.125,Client Relationships,1,12
Undergraduate,City Campus,ENVI1212,0.125,Climate Change Responses,2,12
Undergraduate,City Campus,COSC2626,0.125,Cloud Computing,2,12
Undergraduate,City Campus,COSC2641,0.125,Cloud Infrastructures,2,12
Undergraduate,City Campus,INTE2402,0.125,Cloud Security,2,12
Undergraduate,City Campus,INTE2090,0.125,Coding for Cyber Communication,2,12
Undergraduate,City Campus,BESC1178,0.125,Cognitive Psychology,1,12
Undergraduate,City Campus,GRAP2275,0.125,Colour and Information Design,1,12
Undergraduate,City Campus,OMGT1123,0.125,Commercial Building,3A,12
Undergraduate,City Campus,ARCH1390,0.125,Commercial Interiors,2,12
Undergraduate,City Campus,LAW2497,0.125,Commercial Law,3,12
Undergraduate,City Campus,LAW2477,0.125,Commercial Law,3,12
Undergraduate,City Campus,LAW2442,0.125,Commercial Law,3,12
Undergraduate,City Campus,COMM2684,0.125,Communicating Brand Narrative,1,12
Undergraduate,City Campus,COMM2685,0.25,Communicating the Organisation,1,24
Undergraduate,City Campus,GRAP2377,0.125,Communication 1 (Furniture Design),1,12
Undergraduate,City Campus,GRAP2378,0.125,Communication 2 (Furniture Design),1,12
Undergraduate,City Campus,COMM2403,0.125,Communication Debates and Approaches,1,12
Undergraduate,City Campus,GRAP2629,0.125,Communication Design Capstone Project,1,12
Undergraduate,City Campus,GRAP2200,0.125,Communication Design History and Theory B,1,12
Undergraduate,City Campus,GRAP2258,0.125,Communication Design Professional Practice,1,12
Undergraduate,City Campus,GRAP2199,0.125,Communication Design Studies,1,12
Undergraduate,City Campus,GRAP2270,0.125,Communication Design Studio 1,1,12
Undergraduate,City Campus,GRAP2272,0.125,Communication Design Studio 2,1,12
Undergraduate,City Campus,GRAP2276,0.125,Communication Design Studio A,1,12
Undergraduate,City Campus,GRAP2274,0.125,Communication Design Studio B,1,12
Undergraduate,City Campus,GRAP2279,0.125,Communication Design Studio D,1,12
Undergraduate,City Campus,GRAP2266,0.125,Communication Design Studio G,1,12
Undergraduate,City Campus,GRAP2267,0.125,Communication Design Studio H,1,12
Undergraduate,City Campus,GRAP2268,0.125,Communication Design Studio I (Technology),1,12
Undergraduate,City Campus,GRAP2254,0.125,Communication Design for Social Change,1,12
Undergraduate,City Campus,GRAP2499,0.25,Communication Design: Advanced Practice Based Research,1,24
Undergraduate,City Campus,GRAP2500,0.125,Communication Design: Introduction to Practice Based Research,1,12
Undergraduate,City Campus,EEET2254,0.125,Communication Engineering 1,2,12
Undergraduate,City Campus,EEET2115,0.125,Communication Engineering 2,2,12
Undergraduate,City Campus,COMM2413,0.125,Communication Histories and Technologies,1,12
Undergraduate,City Campus,EEET2278,0.125,Communication Networks,2,12
Undergraduate,City Campus,COMM2145,0.125,Communication Research and Evaluation,1,12
Undergraduate,City Campus,COMM2143,0.125,Communication Strategy and Planning,1,12
Undergraduate,City Campus,ARCH1433,0.125,Communication Systems: Digital and Physical processes,2,12
Undergraduate,City Campus,ARCH1376,0.125,Communication Technologies 1,2,12
Undergraduate,City Campus,ARCH1381,0.125,Communication Technologies 2,2,12
Undergraduate,City Campus,ARCH1385,0.125,Communication Technologies 3,2,12
Undergraduate,City Campus,COMM2411,0.125,Communication and Social Relations,1,12
Undergraduate,City Campus,COMM2201,0.125,Communication for Social Change,1,12
Undergraduate,City Campus,BUIL1230,0.125,Communications for Built Environment Professionals,2,12
Undergraduate,City Campus,JUST2309,0.125,Community Based Corrections,1,12
Undergraduate,City Campus,HWSS2079,0.125,Community Development and Young People (Youth Work Theory and Practice 6),1,12
Undergraduate,City Campus,ONPS2053,0.125,Community Nutrition,2,12
Undergraduate,City Campus,HWSS1139,0.125,Community Work,1,12
Undergraduate,City Campus,LAW2450,0.125,Company Law,3,12
Undergraduate,City Campus,HUSO2225,0.125,Comparative Criminal Justice Systems,1,12
Undergraduate,City Campus,POLI1090,0.125,Comparing Policy,1,12
Undergraduate,City Campus,COMM2258,0.125,Complementary Skills for PR Practitioners,1,12
Undergraduate,City Campus,MATH2312,0.125,Complex Networks in Biology and Ecology,2,12
Undergraduate,City Campus,VART3446,0.125,Composite Materials and Forms,1,12
Undergraduate,City Campus,COMM2522,0.125,Compositing: Animation and Live Action,1,12
Undergraduate,City Campus,MATH2136,0.125,Computational Mathematics,2,12
Undergraduate,City Campus,ARCH1477,0.125,Computational Prototyping for Industrial Design,2,12
Undergraduate,City Campus,COSC1229,0.125,Computational Science,2,12
Undergraduate,City Campus,MIET2093,0.125,Computer Aided Design,2,12
Undergraduate,City Campus,GRAP2612,0.125,Computer Aided Design (CAD) for Fashion,1,12
Undergraduate,City Campus,EEET2277,0.125,Computer Applications,2,12
Undergraduate,City Campus,EEET2319,0.125,Computer Architecture,2,12
Undergraduate,City Campus,EEET2261,0.125,Computer Architecture and Organisation,2,12
Undergraduate,City Campus,COSC2352,0.125,Computer Games,2,12
Undergraduate,City Campus,COSC1082,0.125,Computer Organisation,2,12
Undergraduate,City Campus,EEET2165,0.125,Computer Robotics Control,2,12
Undergraduate,City Campus,COSC2177,0.375,Computer Science Honours Thesis,2,36
Undergraduate,City Campus,COSC2460,0.25,Computer Science Honours Thesis Part 1,2,24
Undergraduate,City Campus,COSC2461,0.25,Computer Science Honours Thesis Part 2,2,24
Undergraduate,City Campus,COSC2359,0.125,Computer Sound Production,2,12
Undergraduate,City Campus,COSC2301,0.125,Computer and Internet Forensics,2,12
Undergraduate,City Campus,EEET2424,0.125,Computer and Network Security,2,12
Undergraduate,City Campus,ISYS2068,0.125,Computerised Accounting Systems,2,12
Undergraduate,City Campus,EEET2280,0.125,Computing Engineering,2,12
Undergraduate,City Campus,COSC1107,0.125,Computing Theory,2,12
Undergraduate,City Campus,COMM2183,0.125,Concept Development,1,12
Undergraduate,City Campus,COSC1014,0.125,Concept Development,2,12
Undergraduate,City Campus,VART3493,0.125,Concepts of Representation,1,12
Undergraduate,City Campus,CIVE1208,0.125,Concrete Design,2,12
Undergraduate,City Campus,CIVE1177,0.125,Concrete Structures 1,2,12
Undergraduate,City Campus,CIVE1151,0.125,Concrete Structures 2,2,12
Undergraduate,City Campus,ONPS1114,0.125,Confectionery and Lipid Technology,2,12
Undergraduate,City Campus,BUIL1260,0.125,Construct Contract Administration,2,12
Undergraduate,City Campus,BUIL1256,0.125,Construct Planning & Design 2,2,12
Undergraduate,City Campus,BUIL1252,0.125,Construction Contract Law,2,12
Undergraduate,City Campus,CIVE1194,0.125,Construction Engineering,2,12
Undergraduate,City Campus,BUIL1245,0.125,Construction Planning and Design 1,2,12
Undergraduate,City Campus,BUSM4667,0.125,Construction Project for Shelter,3A,12
Undergraduate,City Campus,BUIL1223,0.125,Construction Skills,2,12
Undergraduate,City Campus,BUIL1264,0.125,Construction Specialisation,2,12
Undergraduate,City Campus,BUIL1249,0.125,Construction and Business Enterprise,2,12
Undergraduate,City Campus,BUIL1262,0.125,"Construction, Planning and Design 3",2,12
Undergraduate,City Campus,GRAP2514,0.125,Consumer Behaviour and Design,1,12
Undergraduate,City Campus,HUSO2317,0.125,Contemporary Africa,1,12
Undergraduate,City Campus,HUSO2246,0.125,Contemporary Asian Art,1,12
Undergraduate,City Campus,COMM2392,0.125,Contemporary Australian Writing,1,12
Undergraduate,City Campus,AERO2569,0.125,Contemporary Aviation Studies,2,12
Undergraduate,City Campus,SOCU2116,0.125,Contemporary Criminology,1,12
Undergraduate,City Campus,ENVI1211,0.125,Contemporary Environmental Issues,2,12
